FieldsBase Floating Platform Installation Search - Data Download,,,,,,,,,,,,,,,,,,,,
Generated by FieldsBase on 30-Oct-2014 15:03 for Dirk Rook,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Filters:,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Region,Country,Block,Field,Platform name,Project,Operator,Owner,Status,Installation year,Removal year,Type,Function,Production type,Process module,Accommodation module,Drilling module,Utility module,Well head module,Water depth (m),Remark
West Africa,Ghana,,,Golar Tundra,Ghana FLNG FSRU,GNPC,,Contracted,2016,,Ship,Floating Storage Regasification Unit,Gas,,,,,,,Golar LNG and Quantum have signed exclusive agreement
West Africa,Ghana,Deepwater Tano Cape Three Points,Deepwater Tano Cape Three Points,Deepwater Tano Cape Three Points,Deepwater Tano Cape Three Points,,,Possible,2019,,Ship,FPSO,Oil & Gas,,,,,,"2,513",
West Africa,Ghana,West Cape Three Points,Jubilee,Kwame Nkrumah MV21,Jubilee Phase 1,Tullow Oil,Anadarko,Installed,2010,,Ship,FPSO,Oil & Gas,Y,Y,,Y,,"1,320",arrived at the Jubilee field on the 21 June 2010
West Africa,Ghana,Offshore Cape Three Points,Sankofa/Gye Nyame,Sankofa/Gye Nyame FPSO,Sankofa/Gye Nyame,Eni,,Tendering,2016,2031,Ship,FPSO,Oil,Y,Y,,,N,825,The FPSO required is a mid-size unit - capex of USD 700-800m. The design is based on 50k-65k bpd crude oil and 160m cfd of natural gas.
West Africa,Ghana,Shallow Tano,Tano South,Discoverer 511,South Tano,GNPC,,Removed,1996,2000,Ship,Other,Oil,Y,Y,N,Y,N,100,
West Africa,Ghana,Shallow Tano,Tano South,Norscot Producer,South Tano,,Kufpec,Removed,1991,1997,Semi,FPS,Oil,Y,Y,Y,Y,Y,100,
West Africa,Ghana,Deepwater Tano,Tweneboa/Enyenra/Ntomme (TEN),Mills FPSO,Tweneboa/Enyenra/Ntomme (TEN),Tullow Oil,,Contracted,2016,2026,Ship,FPSO,Oil,Y,Y,N,,,"1,148","10/14: Conversion expected to be completed in the fourth quarter of 2015. Conversion by Jurong Shipyard.
8/13: Will be converted from VLCC Centennial Jewel. 
01/13: Enironmental statement January 20"
West Africa,Mauritania,Chinguetti,Chinguetti,Berge Helene,Chinguetti,"Tullow Oil, Petronas Carigali",,Installed,2006,2017,Ship,FPSO,Oil & Gas,Y,Y,,Y,N,790,
West Africa,Mauritania,4 Deep,Tiof,Tiof,Tiof,Tullow Oil,,Possible,2018,,TLP,Other,Oil,Y,Y,,Y,Y,"1,100",
West Africa,Namibia,2814A,Kudu,Kudu,Kudu,Tullow Oil,,Tendering,2018,,Ship,FPSO,Gas,,,,,,170,
West Africa,Nigeria,,,Escravos LPG FSO,Escravos,,,Installed,1997,,Barge floating,FSO,,,Y,,,,29,
West Africa,Nigeria,OML 125 (OPL 316),Abo,ABO FPSO,Abo Phase I,Eni,Oando Energy Services,Installed,2003,2014,Ship,FPSO,Oil & Gas,Y,Y,,Y,N,550,previously known as FPSO Grey Warrior
West Africa,Nigeria,OML 216,Agbami,Agbami FPSO,Agbami/Ekoli,Chevron,,Installed,2008,,Ship,FPSO,Oil & Gas,Y,Y,N,Y,,"1,372",
West Africa,Nigeria,OML 90,Ajapa,Ajapa,Ajapa,Brittania-U Nigeria,,Installed,2011,2020,Barge floating,FPSO,Oil,,,,,,9,
West Africa,Nigeria,OML 113,Aje,Front Puffin,Aje Phase 1 (oil),,,Contracted,2015,,Ship,FPSO,Oil & Gas,Y,Y,,Y,,91,
West Africa,Nigeria,OML 130,Akpo,Akpo FPSO,Akpo,,,Installed,2009,,Ship,FPSO,Condensate & Gas,Y,Y,,Y,N,"1,325","Technip/HHI consortium won $1.08B EPC contract to build the FPSO.
09/11: Mooring eqpt 1624 Metric tons"
West Africa,Nigeria,,Amenam-Kpono,FSO Unity,Amenam-Kpono,Total,,Installed,2003,,Ship,FSO,,N,Y,N,N,N,73,
West Africa,Nigeria,OML 123,Antan Terminal,Cidade de Anchieta (ex-Espadarte),Antan Terminal,Petrobras,,Removed,1986,1998,Ship,FPSO,Oil & Gas,Y,Y,,Y,N,950,4/13 remaining design life is 18 years including the turret without dry docking
West Africa,Nigeria,OML 49,Benin,Benin River Barge,Benin,,,Installed,1995,,Barge floating,FSO,,,Y,,,,3,
West Africa,Nigeria,OML 118,Bonga,Bonga,Bonga Phase I,Shell,,Installed,2005,2025,Ship,FPSO,Oil & Gas,Y,Y,,Y,N,"1,006",
West Africa,Nigeria,OML 118,Bonga North,Bonga North FPSO,Bonga North,,,Planned,2022,,Ship,FPSO,Oil,,,,,,"1,019",
West Africa,Nigeria,OML 118,Bonga Southwest/Aparo,Bonga Southwest FPSO,Bonga Southwest/Aparo Phase 1,Shell,,Tendering,2020,,Ship,FPSO,Oil,N,N,,N,N,"1,244",
West Africa,Nigeria,,Bonny River Gas Recovery,Berge Okoloba Toru LPG FPSO,Bonny River Gas Recovery,,,Removed,2005,2009,Ship,FPSO,Gas,Y,Y,,Y,N,36,Lpg FPSO
West Africa,Nigeria,OPL 209,Bosi,Bosi FPSO,Bosi,ExxonMobil,,Possible,2020,,Ship,FPSO,,Y,Y,,Y,N,"1,676",
West Africa,Nigeria,OPL 220,Chota/Bolia,Chota FPSO,Chota/Bolia,ConocoPhillips,,Possible,2021,,Ship,FPSO,,Y,,N,,,"1,062",
West Africa,Nigeria,OML 79,EA,Sea Eagle,EA,Shell,,Installed,2002,2028,Ship,FPSO,Oil & Gas,Y,Y,,Y,N,30,
West Africa,Nigeria,OML 67,Ebok,Virini Prem (former Prem Prachi) FSO,Ebok Phase I (Central Fault),Afren Energy,,Installed,2011,2017,Ship,FSO,Oil,,Y,,,,41,Initial 7 year lease term with an option to extend.
West Africa,Nigeria,,Efiat/Abana,Agbani,Efiat/Abana,Moni Pulo,,Installed,1999,,Barge floating,Other,Oil & Gas,Y,Y,Y,Y,Y,6,
West Africa,Nigeria,OML 130,Egina,Egina FPSO,Egina,Total,,Contracted,2017,,Ship,FPSO,Oil & Gas,,Y,,,,"1,550",
West Africa,Nigeria,OPL 209,Erha,Erha FPSO,Erha,ExxonMobil,,Installed,2006,,Ship,FPSO,Oil,Y,Y,,Y,N,"1,219",
West Africa,Nigeria,H,H-Block,HD/H-Block FSO,H-Block,Shell,,Possible,2018,,Ship,FSO,Oil,,,,,,40,
West Africa,Nigeria,OML 112,Ima,Ailsa Craig,Ima Oil,,,Removed,1996,2007,Ship,FSO,,,Y,,,,9,
West Africa,Nigeria,OML 112,Ima,Knock Taggart FPSO,Ima Oil,,,Removed,1996,1998,Ship,FPSO,Oil & Gas,Y,Y,,Y,N,9,
West Africa,Nigeria,OPL 218,Nnwa/Doro,Nnwa/Doro Ship,Nnwa/Doro,Statoil,,Possible,2020,,Ship,FPSO,,N,N,,N,N,"1,281",
West Africa,Nigeria,OPL 249,Nsiko,Nsiko FPSO,Nsiko,Chevron,Sasol,Possible,2019,,Ship,FPSO,Oil,Y,Y,,Y,,"1,729",6/11: newbuild or converted
West Africa,Nigeria,OML 110,Obe,BW Athena,Obe,Ithaca Energy,,Removed,1999,2001,Ship,FPSO,Oil & Gas,Y,Y,,Y,N,20,formerly BW Carmen
West Africa,Nigeria,OML 110,Obe,FPSO Jamestown,Obe,Chevron,,Removed,2005,2007,Ship,FPSO,,Y,Y,,Y,N,20,"2008: sold for scrap
Sold as is in Fujairah (United Arab Emirates) for
demolition in Bangladesh at 475 $ per ton."
West Africa,Nigeria,OML 100,Odudu,FSO XV Domy,Odudu,,,Removed,1992,2003,Ship,FSO,,N,Y,N,N,N,75,
West Africa,Nigeria,OPL 91,Okono/Okpoho,FPSO Jamestown,Okono/Okpoho Phase I,,,Removed,2001,2003,Ship,FPSO,,Y,Y,,Y,N,65,"2008: sold for scrap
Sold as is in Fujairah (United Arab Emirates) for
demolition in Bangladesh at 475 $ per ton."
West Africa,Nigeria,OPL 91,Okono/Okpoho,FPSO Mystras,Okono/Okpoho Phase II,,,Installed,2004,,Ship,FPSO,Oil & Gas,Y,Y,,Y,N,100,
West Africa,Nigeria,OML 112,Okoro/Setu,Armada Perkasa,Okoro/Setu,Afren Energy,,Installed,2008,2016,Ship,FPSO,Oil & Gas,Y,Y,,Y,N,20,"The floater has a storage capacity of 360,000 barrels of crude oil and its total liquid processing capacity has increased from 27,000 b/d to 35,000 b/d, after it underwent de-bottlenecking.

10/12: contract extended bu 1 year. day rate around USD 90,000. Production has declined to 16,400 b/d."
West Africa,Nigeria,OPL 90,Okwori,Sendje Berge,Okwori Phase I,Addax,,Installed,2005,2018,Ship,FPSO,Oil & Gas,Y,Y,,Y,N,137,
West Africa,Nigeria,OPL 98,OPL 98,Knock Adoon,Antan Terminal,Addax,,Installed,2006,2018,Ship,FPSO,Oil,Y,Y,,Y,N,38,
West Africa,Nigeria,OPL 98,OPL 98,Knock Taggart FPSO,Antan Terminal,,,Removed,1999,2006,Ship,FPSO,Oil & Gas,Y,Y,,Y,N,38,
West Africa,Nigeria,OML 120,Oyo,Armada Perdana,Oyo,CAMAC,,Installed,2009,2021,Ship,FPSO,Oil & Gas,Y,Y,,Y,,914,03/08: Bumi Armada tipped to win contract to supply FPSO. Hull purchased for 22 MM.
West Africa,Nigeria,OML 137,Udele/Ofrima,Ofrima North FPSO,Udele/Ofrima North,Addax,,Tendering,2018,,Ship,FPSO,Oil,Y,Y,,Y,,75,
West Africa,Nigeria,OPL 214,Uge,Uge FPSO,Uge,ExxonMobil,"Chevron, Svenska, Sasol, NNPC, Oando Energy Services",Possible,2019,,Ship,FPSO,Oil & Gas,,,,,,"1,262",SBM's FPSO Falcon earlier expected to be used.
West Africa,Nigeria,OPL 74,Ukpokiti,Trinity Spirit,Ukpokiti,,,Installed,1997,,Ship,FPSO,Oil & Gas,Y,Y,,Y,N,27,
West Africa,Nigeria,OPL 222,Usan,Usan FPSO,Usan,,,Installed,2012,,Ship,FPSO,Oil,Y,Y,,Y,N,750,"8/11: FPSO arrived in Nigeria on July 31, 2011.HHI to deliver around Oct 2011

11/07: Saipem/Samsung/Technip joint venture favourite to win FPSO award."
West Africa,Nigeria,OML 104,Yoho/Awawa,Yoho FSO (ex Nkossa 1),Yoho,ExxonMobil,,Installed,2006,2018,Ship,FSO,Oil,,Y,,,,65,FSO will remain on field until November 2008.   Vessel previously operated on the N'Kossa field off Congo for Total. MSE in Malaysia selected by SBM for refurb and repair work in preparation for installation on Yoho. Vessel will replace SBM's FPSO Falcon 4q05.
West Africa,Nigeria,OML 104,Yoho/Awawa,FPSO Falcon,Yoho EPS,,,Removed,2002,2006,Ship,FPSO,Oil & Gas,Y,Y,,Y,N,200,
West Africa,Nigeria,OPL 245,Zabazaba/Etan,Etan FPSO,Etan,Eni,,Planned,2019,,Ship,FPSO,Oil,,,,,,"1,719",
West Africa,South Africa,,,Mossel Bay FSRU,Mossel Bay PetroSA FSRU,Petro SA,,Cancelled,2018,,Ship,Floating Storage Regasification Unit,Gas,,,,,,,
West Africa,South Africa,9,E-CB/E-BK,Orca,E-CB/E-BK,,,Contracted,2017,,Semi,Other,Oil,Y,Y,Y,Y,Y,91,
West Africa,South Africa,2,Ibhubesi,Ibhubesi FPSO,Ibhubesi Ph 1,Sunbird Energy,,Planned,2018,,Ship,Other,Oil,,Y,,,,244,
West Africa,South Africa,2,Ibhubesi,Ibhubesi East TLP,Ibhubesi Ph 3 (East),Forest Oil,,Cancelled,2027,,TLP,Other,Oil,,,,,,244,
West Africa,South Africa,2,Ibhubesi,Ibhubesi North TLP,Ibhubesi Ph 4 (North),Forest Oil,,Cancelled,2029,,TLP,FPS,Gas,,,,,,244,
West Africa,South Africa,,Off Zaire,FSO Solen,FSO Solen,,,Removed,1976,1981,Ship,FSO,,N,Y,N,N,N,24,
West Africa,South Africa,9,Oribi,Knock Dee,Oribi,,,Removed,1996,2006,Ship,FSO,,,Y,,,,118,
West Africa,South Africa,9,Oribi,Orca,Oribi,,,Removed,1997,2013,Semi,Other,Oil,Y,Y,Y,Y,Y,118,
West Africa,South Africa,9,Sable,Glas Dowr FPSO,Sable,,,Removed,2003,2009,Ship,FPSO,Oil & Gas,Y,Y,,Y,N,100,"10/11: The conversion of Glas Dowr FPSO was done at the Sembawang Shipyard in Singapore. It has a crude oil production capacity of 50,000 barrels per day (bbl/d) and a maximum storage capacity of 647,750bbl. The FPSO is designed for extended at-sea service, with a design life of 15 years (10 years on the field without dry-docking). The hull specifications are: 242.3m length, 42m width and 21.1m depth, with a dead weight tonnage (DWT) of 105,000 tonnes.
07/11: Repairs and upgrades to extend the life of the vessel for 10 years to be done by Sembcorp. 

 

Sembcorp said work on the vessel was expected to be completed during the second quarter of 2011 for deployment in the Kitan field in the Timor Sea."
