FieldsBase Pipeline Search - Data Download,,,,,,,,,,,,,,,,,,,
Generated by FieldsBase on 30-Oct-2014 15:14 for Dirk Rook,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Filters:,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Start region,End region,Start country,End country,Start block,End block,Start field,End field,Start water depth (m),End water depth (m),Project,Operator,Status,Type,Function,Product,Diameter (inch),Length (km),Installation year,Remark
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,Walker Ridge - 206,Walker Ridge - 469,Cascade/Chinook,Cascade/Chinook,"2,500","2,691",Cascade/Chinook Phase 1,Petrobras,Installed,Umbilical,Production,,2,19,2009,Cascade field will be developed jointly with Chinook field via detachable FPSO. First production anticipated in 2009.
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,Walker Ridge - 206,Walker Ridge - 206,Cascade/Chinook,Cascade/Chinook,"2,500","2,500",Cascade/Chinook Phase 1,Petrobras,Installed,Umbilical,Production,,2,12,2009,Duco supplying umbilicals.
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,Walker Ridge - 206,Walker Ridge - 206,Cascade/Chinook,Cascade/Chinook,"2,499","2,499",Cascade/Chinook Phase 3,Petrobras,Possible,Umbilical,,,2,19,2020,
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,Walker Ridge - 206,Walker Ridge - 206,Cascade/Chinook,Cascade/Chinook,"2,499","2,499",Cascade/Chinook Phase 3,Petrobras,Possible,Flowline,,Gas,9,19,2020,
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,Walker Ridge - 206,Walker Ridge - 206,Cascade/Chinook,Cascade/Chinook,"2,499","2,499",Cascade/Chinook Phase 3,Petrobras,Possible,Flowline,,Oil,9,19,2020,
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,Walker Ridge - 206,Walker Ridge - 206,Cascade/Chinook,Cascade/Chinook,"2,499","2,499",Cascade/Chinook Phase 3,Petrobras,Possible,Umbilical,,,2,19,2020,
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,East Breaks - 160,High Island - A-536,Cerveza,High Island A-536,285,99,Cerveza,Pure Resources,Installed,Exportline,Production,Oil,10,28,1984,
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,East Breaks - 160,High Island - A-582,Cerveza,High Island A-582,285,102,Cerveza,Chevron,Installed,Exportline,Production,Gas,12,21,1986,
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,East Breaks - 159,East Breaks - 160,Cerveza Ligera,Cerveza,282,285,Cerveza Ligera,Chevron,Installed,Flowline,Production,Oil,6,8,1984,
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,East Breaks - 159,East Breaks - 160,Cerveza Ligera,Cerveza,282,285,Cerveza Ligera,Chevron,Installed,Flowline,Production,Oil,8,8,1984,
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,Chandeleur - 14,,Chandeleur 14,Chandeleur 25,12,16,Chandeleur 14,Chandeleur Ltd,Installed,Flowline,Production,Gas,8,9,1984,"combined
Formerly operated by Texaco, then by BT Operating"
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,Chandeleur - 17,,Chandeleur 17,Chandeleur 25,16,17,Chandeleur 17,Texas Eastern,Out of Service,Flowline,Production,Gas,8,3,1983,
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,Chandeleur - 18,,Chandeleur 18,Chandeleur 25,17,17,Chandeleur 18,Anadarko,Decommissioned,Flowline,Production,Gas,6,2,1984,
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,Chandeleur - 18,Chandeleur - 18,Chandeleur 18,Chandeleur 18,14,14,Chandeleur 18,BP,Decommissioned,Flowline,Production,Gas,4,4,1989,
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,Chandeleur - 21,,Chandeleur 21,Chandeleur 25,30,30,Chandeleur 21,NCX,Decommissioned,Flowline,Production,Gas,6,15,1996,
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,Chandeleur - 22,Chandeleur - 34,Chandeleur 22,Chandeleur 34,14,18,Chandeleur 22,Energy Partners,Decommissioned,Flowline,Production,Gas,6,2,1989,
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,Chandeleur - 24,,Chandeleur 24,Chandeleur 25,20,20,Chandeleur 24,Century Offshore Management,Decommissioned,Flowline,Production,Gas,4,7,1989,
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,Chandeleur - 25,,Chandeleur 25,Main Pass 93,17,14,Chandeleur 25,Texas Eastern,Decommissioned,Exportline,Production,Gas,12,18,1983,
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,Chandeleur - 27,Chandeleur - 29,Chandeleur 27,Chandeleur 29,11,12,Chandeleur 27,Manti,Installed,Flowline,Production,Gas,4,3,2003,
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,Chandeleur - 27,Chandeleur - 29,Chandeleur 27,Chandeleur 29,11,12,Chandeleur 27,Manti,Installed,Flowline,Production,Gas,6,3,2003,
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,Chandeleur - 29,Main Pass - 92,Chandeleur 29,Main Pass 92,12,13,Chandeleur 29,Texas Eastern,Installed,Flowline,Production,Gas,10,12,1984,
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,Chandeleur - 29,Chandeleur - 29,Chandeleur 29,Chandeleur 29,12,12,Chandeleur 29,Cornerstone Energy Corporation,Installed,Flowline,Production,Gas,6,2,1985,
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,Chandeleur - 29,Chandeleur - 29,Chandeleur 29,Chandeleur 29,6,6,Chandeleur 29,Barcoo Exploration,Installed,Flowline,Production,Gas,4,2,1990,
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,Chandeleur - 29,Main Pass - 92,Chandeleur 29,Main Pass 92,12,20,Chandeleur 29,Entre Energy,Installed,Exportline,Production,Gas,16,10,1995,
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,Chandeleur - 3,Chandeleur - 3,Chandeleur 3,Chandeleur 3,17,17,Chandeleur 3,Palace Operating,Installed,Flowline,Production,Gas,7,2,2005,First production expected early 2005.
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,Chandeleur - 30,,Chandeleur 30,Main Pass 89,18,18,Chandeleur 30,Apache,Decommissioned,Flowline,Production,Gas,6,2,1987,
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,Chandeleur - 31,Chandeleur - 30,Chandeleur 31,Chandeleur 30,18,18,Chandeleur 31,Energy Partners,Installed,Flowline,Production,Gas,4,8,1987,
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,West Cameron - 212,Chandeleur - 31,West Cameron 212,Chandeleur 31,18,18,Chandeleur 32,Hess,Installed,Flowline,Production,Gas,4,4,2007,MMS approved 4/26/07
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,Chandeleur - 32,Chandeleur - 31,Chandeleur 32,Chandeleur 31,18,18,Chandeleur 32,Hess,Installed,Flowline,Production,Gas,4,4,2007,MMS approved 4/26/07
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,Chandeleur - 34,Main Pass - 162,Chandeleur 34,Main Pass 162,9,9,Chandeleur 34,Texas Eastern,Decommissioned,Exportline,Production,Gas,10,11,1988,
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,Chandeleur - 34,Chandeleur - 34,Chandeleur 34,Chandeleur 34,27,30,Chandeleur 34,Energy Partners,Out of Service,Flowline,Production,Gas,4,2,1989,
"USA, Gulf of Mexico",,USA,,Chandeleur - 37,,Chandeleur 37,,35,40,Chandeleur 37,Gulfstar,Installed,Flowline,Production,Gas,8,6,1994,
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,Chandeleur - 37,Chandeleur - 37,Chandeleur 37,Chandeleur 37,35,35,Chandeleur 37,Gulfstar,Installed,Flowline,Production,Gas,4,2,1994,
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,Chandeleur - 38,Chandeleur - 34,Chandeleur 38,Chandeleur 34,34,28,"Chandeleur 38, Chandeleur 38 Decommissioning",Samedan,Decommissioned,Flowline,Production,Gas,6,6,1990,
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,Chandeleur - 41,Main Pass - 160,Chandeleur 41,Main Pass 160,37,38,Chandeleur 41,Murphy,Decommissioned,Flowline,Production,Gas,6,8,1990,
"USA, Gulf of Mexico",,USA,,Chandeleur - 8,,Chandeleur 8,,12,6,Chandeleur 8,Energy Partners,Installed,Flowline,Production,Oil,4,10,1994,
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,Main Pass - 310,Main Pass - 297,Cheetah,Main Pass 297,76,67,Cheetah,Shell,Installed,Flowline,Production,Oil,6,8,1984,
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,Main Pass - 310,Main Pass - 310,Cheetah,Cheetah,80,76,Cheetah,Shell,Installed,Flowline,Production,Gas,4,3,1992,
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,Main Pass - 310,Main Pass - 310,Cheetah,Cheetah,80,76,Cheetah,Shell,Installed,Flowline,Production,Oil,10,4,1992,
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,Lloyd Ridge - 399,Lloyd Ridge - 400,Independence Hub,Cheyenne East,"2,739","2,810",Cheyenne East,Anadarko,Installed,Umbilical,,,2,3,2012,
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,Lloyd Ridge - 399,Lloyd Ridge - 400,Independence Hub,Cheyenne East,"2,739","2,810",Cheyenne East,Anadarko,Installed,Umbilical,,,2,3,2012,
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,Lloyd Ridge - 400,Lloyd Ridge - 399,Cheyenne East,Independence Hub,"2,810","2,739",Cheyenne East,Anadarko,Installed,Flowline,,,6,3,2012,
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,Lloyd Ridge - 400,Lloyd Ridge - 399,Cheyenne East,Independence Hub,"2,810","2,739",Cheyenne East,Anadarko,Installed,Flowline,,,6,3,2012,
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,Main Pass - 283,Main Pass - 283,Chinook (ExxonMobil),Chinook (ExxonMobil),92,102,Chinook,Shell,Installed,Flowline,Production,Oil,8,3,1999,Chinook Platform A is operated by Mobil.  SSTI is in southern half of MP 283 blk. Equilon operates pipeline on behalf of owner Odyssey Pipeline Co.
"USA, Gulf of Mexico",,USA,,Main Pass - 283,,Chinook (ExxonMobil),,92,91,Chinook,Southern Natural Gas Company,Installed,Exportline,Production,Gas,12,0,1999,Chinook Platform A is operated by Mobil.  SSTI is in northwestern part of MP 283 blk.
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,South Pelto - 21,South Pelto - 22,Chinook (sw),South Pelto 22,17,,Chinook (sw),Bois D'Arc Resources,Installed,Flowline,Production,Gas,3,2,2008,
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,Eugene Island - 334,Eugene Island - 333,Chopin,Eugene Island 333,77,71,Chopin,Devon Energy,Installed,Flowline,Production,Gas,7,5,2006,
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,Eugene Island - 334,Eugene Island - 333,Chopin,Eugene Island 333,77,71,Chopin,Devon Energy,Installed,Flowline,Production,Gas,7,5,2006,
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,Green Canyon - 89,Garden Banks - 128,Cinnamon,Enchilada,210,192,Cinnamon,Shell,Installed,Flowline,Production,Gas,8,11,1998,
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,Green Canyon - 89,Garden Banks - 128,Cinnamon,Enchilada,210,192,Cinnamon,Shell,Installed,Flowline,Production,Oil,6,11,1998,
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,,Ship Shoal - 332,,Ship Shoal 332,"1,006",134,Cleopatra Pipeline,BP,Installed,Trunkline,Production,Gas,20,48,2003,
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,Green Canyon - 645,Ship Shoal - 332,Cleopatra Pipeline,Ship Shoal 332,"1,006",134,Cleopatra Pipeline,BP,Installed,Trunkline,Production,Gas,20,75,2004,"24"" laterals will branch off the main 28"" p/l to the individual fields. Pipeline scheduled to be inspected and commissioned by end-2005."
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,Green Canyon - 299,Green Canyon - 338,Clipper,Front Runner,"1,000","1,015",Clipper,ATP Oil & Gas,Installed,Flowline,Production,Oil,8,25,2012,"5.563-inch x 8.625-inch bi-directional pipeline, 15.84 miles in length"
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,Green Canyon - 299,Green Canyon - 338,Clipper,Front Runner,"1,000","1,015",Clipper,ATP Oil & Gas,Installed,Flowline,Production,Gas,7,25,2012,"5.563-inch x 7.25-inch bi-directional pipeline, 15.84 miles in length"
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,Green Canyon - 338,Green Canyon - 299,Front Runner,Clipper,"1,015","1,000",Clipper,ATP Oil & Gas,Installed,Umbilical,,,5,26,2012,
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,Green Canyon - 338,Green Canyon - 299,Front Runner,Clipper,"1,015","1,000",Clipper IRM,Bennu O&G,Installed,Umbilical,,Service,2,2,2014,
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,Ewing Bank - 834,Grand Isle - 115,Ewing Bank 834,Grand Isle 115,361,112,Coelacanth,Walter Oil & Gas,Planned,Exportline,Production,Gas,10,18,2015,
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,Ewing Bank - 834,Grand Isle - 115,Ewing Bank 834,Grand Isle 115,361,31,Coelacanth,Walter Oil & Gas,Planned,Exportline,Production,Oil,10,18,2015,
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,Miss Canyon - 194,,Cognac,South Pass 27,312,6,Cognac,Shell,Installed,Exportline,Production,Oil,12,31,1980,
"USA, Gulf of Mexico",,USA,,Miss Canyon - 194,,Cognac,,312,6,Cognac,Southern Natural Gas Company,Installed,Exportline,Production,Gas,16,27,1981,
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,Miss Canyon - 194,Miss Canyon - 148,Cognac,Mississippi Canyon 148,312,205,Cognac,Shell,Installed,Exportline,Production,Gas,12,12,1995,
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,Miss Canyon - 194,Miss Canyon - 506,Cognac,Wrigley,312,"1,128",Cognac,Shell,Installed,Umbilical,,Service,4,44,2007,power umbilical
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,Green Canyon - 52,Green Canyon - 448,Marquette,Condor,995,995,Condor,Deep Gulf Energy,Installed,Umbilical,,Other,3,53,2011,
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,Green Canyon - 448,Green Canyon - 52,Condor,Marquette,995,,Condor,Deep Gulf Energy,Installed,Flowline,Production,Oil,6,53,2011,
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,Garden Banks - 172,Garden Banks - 215,Enchilada,Conger,211,446,Conger,Hess,Installed,Umbilical,Production,,5,8,2000,
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,Garden Banks - 215,Garden Banks - 128,Conger,Enchilada,446,211,Conger,Hess,Installed,Flowline,Production,Oil,8,8,2000,
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,Garden Banks - 215,Garden Banks - 128,Conger,Enchilada,446,211,Conger,Hess,Installed,Flowline,Production,Oil,8,8,2000,
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,Garden Banks - 215,Garden Banks - 215,Conger,Conger,442,446,Conger,Hess,Installed,Flowline,Production,Gas,6,2,2000,Conger is in north half of block 215.
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,Garden Banks - 215,Garden Banks - 128,Conger,Enchilada,389,211,Conger,Hess,Installed,Umbilical,Production,,4,3,2003,Pending drlg results of Well #6. Well onstream by end-2003.
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,Garden Banks - 215,Garden Banks - 128,Conger,Enchilada,389,211,Conger,Hess,Installed,Flowline,Production,Oil,6,4,2003,Pending drlg results of Well #6. Well onstream by end-2003.
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,Garden Banks - 215,Garden Banks - 215,Conger,Conger,457,457,Conger Ph2,Hess,Installed,Umbilical,,Service,6,0,2009,
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,Garden Banks - 215,Garden Banks - 215,Conger,Conger,444,444,Conger Ph2,Hess,Installed,Umbilical,,,2,0,2009,
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,Garden Banks - 215,Garden Banks - 215,Conger,Conger,457,457,Conger Ph2,Hess,Installed,Flowline,Production,Oil,6,0,2009,
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,Green Canyon - 680,Ship Shoal - 332,Constitution,Ship Shoal 332,"1,524",134,Constitution,Anadarko,Installed,Exportline,Production,Oil,16,113,2005,"P/l will have min capacity of 80,000 b/d."
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,Green Canyon - 680,Green Canyon - 241,Constitution,Green Canyon 241,"1,524",,Constitution,Anadarko,Installed,Exportline,Production,Gas,16,48,2005,P/l will have capacity of up to 200 MMcf/d.
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,Ship Shoal - 26,Ship Shoal - 26,Coon Point,Coon Point,3,3,Coon Point,Chevron,Installed,Flowline,Production,Gas,3,2,1982,Initial Point SS Block 26 Well #13
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,Ship Shoal - 26,Ship Shoal - 27,Coon Point,Ship Shoal 27,3,3,Coon Point,ConocoPhillips,Installed,Flowline,Production,Gas,4,6,1991,Initial Point SS Block 26 Well #2
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,Ship Shoal - 26,Ship Shoal - 26,Coon Point,Coon Point,3,3,Coon Point,Forest Oil,Installed,Flowline,Production,Gas,3,2,1996,Initial Point SS Block 26 #14 Well
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,,Eugene Island - 315,Cooper,Eugene Island 315,668,76,Cooper,Enserch,Installed,Flowline,Production,Oil,12,88,1994,
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,,Eugene Island - 315,Cooper,Eugene Island 315,668,76,Cooper,Enserch,Installed,Flowline,Production,Gas,12,88,1994,
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,Green Canyon - 644,Green Canyon - 733,Green Canyon 644,Copper,"1,324","1,336",Copper,Freeport-McMoran,Possible,Umbilical,Production,Service,2,8,2016,
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,Green Canyon - 733,Green Canyon - 644,Copper,Green Canyon 644,"1,336","1,324",Copper,Freeport-McMoran,Possible,Flowline,Production,Oil,6,8,2016,
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,East Breaks - 161,East Breaks - 160,Corona,Cerveza,290,285,Corona,Chevron,Installed,Flowline,Production,Oil,4,5,2001,
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,East Breaks - 161,East Breaks - 160,Corona,Cerveza,290,285,Corona,Chevron,Installed,Flowline,Production,Oil,4,5,2001,
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,Garden Banks - 244,East Cameron - 373,Cottonwood,East Cameron 373,593,135,Cottonwood,Petrobras,Installed,Flowline,Production,Gas,6,27,2006,11/3/06 vessel loaded out for installation.
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,Garden Banks - 244,East Cameron - 373,Cottonwood,East Cameron 373,593,135,Cottonwood,Petrobras,Installed,Flowline,Production,Gas,6,27,2006,
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,South Timbalier - 300,Ship Shoal - 241,South Timbalier 300,Ship Shoal 241,103,43,Cougar,Seashell Pipeline,Installed,Exportline,Production,Gas,12,44,1982,
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,South Timbalier - 300,Ship Shoal - 214,South Timbalier 300,Ship Shoal 214,103,32,Cougar,Transcontinental Gas Pipeline,Installed,Trunkline,Production,Gas,24,43,1985,
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,,High Island - 167,Courageous,High Island 167,16,16,Courageous,Statoil,Installed,Flowline,Production,Gas,8,8,2006,
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,,,Courageous,Courageous,15,15,Courageous,Statoil,Installed,Flowline,Production,Gas,6,1,2006,
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,Miss Canyon - 322,Miss Canyon - 365,Crater Lake,Crystal,207,189,Crater Lake,Walter Oil & Gas,Installed,Flowline,Production,Gas,4,5,2002,
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,Miss Canyon - 322,Miss Canyon - 365,Crater Lake,Crystal,207,189,Crater Lake,Walter Oil & Gas,Installed,Flowline,Production,Gas,4,5,2002,
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,Miss Canyon - 899,,Crosby,Ursa,"1,341","1,158",Crosby,Shell,Installed,Flowline,Production,,12,15,2001,"8""-inside-12"" pipe-in-pipe. Start 6/20/01."
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,Miss Canyon - 899,,Crosby,Ursa,"1,341","1,158",Crosby,Shell,Installed,Flowline,Production,,12,15,2001,"8""-inside-12"" pipe-in-pipe. Start 6/20/01."
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,,,,Ursa,"1,340","1,158",Crosby,Shell,Installed,Flowline,,,6,5,2005,
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,,Miss Canyon - 899,Ursa,Crosby,"1,340","1,340",Crosby,Shell,Installed,Umbilical,,,,5,2005,
"USA, Gulf of Mexico",,USA,,Miss Canyon - 365,,Crystal,,189,120,Crystal,Eni,Installed,Exportline,Production,Gas/Condensate,12,14,1991,
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,Miss Canyon - 365,,Crystal,South Pass 89,189,146,Crystal,Eni,Installed,Flowline,Production,Oil,12,14,2001,
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,Ship Shoal - 349,Ewing Bank - 989,Mahogany,Cypress,113,159,Cypress,W & T Offshore,Installed,Umbilical,,Other,3,9,2007,
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,Ewing Bank - 989,Ship Shoal - 349,Cypress,Mahogany,299,113,Cypress,W & T Offshore,Installed,Flowline,Production,,4,8,2007,
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,Ewing Bank - 989,Ship Shoal - 349,Cypress,Mahogany,159,113,Cypress,W & T Offshore,Installed,Flowline,Production,Oil,4,11,2007,
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,High Island - A-582,High Island - A-264,Cyrus,High Island A-264,101,47,Cyrus,High Island Offshore System,Installed,Trunkline,Production,Gas,30,86,1979,
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,High Island - A-582,High Island - A-582,Cyrus,Cyrus,101,104,Cyrus,Transcontinental Gas Pipeline,Installed,Exportline,Production,Gas/Condensate,12,1,1984,
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,High Island - A-582,,Cyrus,High Island A-563,101,93,Cyrus,Devon Energy,Installed,Flowline,Production,Oil,6,3,1984,
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,High Island - A-582,High Island - A-582,Cyrus,High Island A-582,99,99,Cyrus,ANR Pipeline,Installed,Exportline,Production,Gas,30,2,1986,
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,High Island - A-582,High Island - A-582,Cyrus,Cyrus,133,133,Cyrus,Chevron,Out of Service,Flowline,Production,Oil,8,4,2002,
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,High Island - A-582,High Island - A-582,Cyrus,Cyrus,133,133,Cyrus,Chevron,Out of Service,Flowline,Production,Gas,8,4,2002,
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,DeSoto Canyon - 47,Viosca Knoll - 786,Dalmatian,Petronius,"1,791",535,Dalmatian,Murphy,Installed,Flowline,,Oil/Gas,6,40,2014,
"USA, Gulf of Mexico","USA, Gulf of Mexico",USA,USA,Viosca Knoll - 786,DeSoto Canyon - 4,Petronius,Dalmatian,535,"1,791",Dalmatian,Murphy,Installed,Umbilical,,Service,5,35,2014,
